RegionID,RegionName,State,StateCodeFIPS,Date,HousingPrice
3050,Washington County,FL,12,2014-12-31,90627.2838325004
1509,Alachua County,FL,12,2015-01-31,149742.21028380937
378,Baker County,FL,12,2015-01-31,138319.8926238228
67,Bay County,FL,12,2015-01-31,170264.35370407611
2148,Bradford County,FL,12,2015-01-31,104564.7087371289
1556,Brevard County,FL,12,2015-01-31,147211.8185306663
1561,Broward County,FL,12,2015-01-31,193857.53502914344
1571,Calhoun County,FL,12,2015-01-31,90597.5008066502
2650,Charlotte County,FL,12,2015-01-31,156567.98828392176
938,Citrus County,FL,12,2015-01-31,109860.94580351091
118,Clay County,FL,12,2015-01-31,160169.47073787006
1638,Collier County,FL,12,2015-01-31,298220.2782370932
2212,Columbia County,FL,12,2015-01-31,114298.07251985423
1659,De Soto County,FL,12,2015-01-31,94120.17438412637
480,Dixie County,FL,12,2015-01-31,89420.64261934928
489,Duval County,FL,12,2015-01-31,134360.35859891112
2259,Escambia County,FL,12,2015-01-31,127090.94225483524
1707,Flagler County,FL,12,2015-01-31,179130.20225710215
2272,Franklin County,FL,12,2015-01-31,209037.7102893288
1717,Gadsden County,FL,12,2015-01-31,91351.16787139115
2704,Gilchrist County,FL,12,2015-01-31,114324.23304333264
1042,Glades County,FL,12,2015-01-31,94926.47526760942
169,Gulf County,FL,12,2015-01-31,177049.05843192482
2315,Hamilton County,FL,12,2015-01-31,81482.32977338362
1076,Hardee County,FL,12,2015-01-31,82549.69354483747
1093,Hendry County,FL,12,2015-01-31,88282.25364098411
2341,Hernando County,FL,12,2015-01-31,112901.26975983554
2724,Highlands County,FL,12,2015-01-31,88433.42276636245
3165,Hillsborough County,FL,12,2015-01-31,166530.51916292228
1094,Holmes County,FL,12,2015-01-31,91990.91023651692
3168,Indian River County,FL,12,2015-01-31,164574.35641996277
1794,Jackson County,FL,12,2015-01-31,85604.62752955664
2735,Jefferson County,FL,12,2015-01-31,132522.04269738187
2769,Lafayette County,FL,12,2015-01-31,109035.13042240648
219,Lake County,FL,12,2015-01-31,167609.60962232496
80,Lee County,FL,12,2015-01-31,182851.5960243409
232,Leon County,FL,12,2015-01-31,160308.72646016403
234,Levy County,FL,12,2015-01-31,116248.2703937802
1858,Liberty County,FL,12,2015-01-31,91727.76713387016
1896,Madison County,FL,12,2015-01-31,93045.80223136971
1916,Manatee County,FL,12,2015-01-31,211200.8840443854
1161,Marion County,FL,12,2015-01-31,116405.56300392604
1176,Martin County,FL,12,2015-01-31,203676.0010632789
2964,Miami-Dade County,FL,12,2015-01-31,226860.13591894112
1251,Nassau County,FL,12,2015-01-31,219093.34904022657
2460,Okaloosa County,FL,12,2015-01-31,184820.426056786
2990,Okeechobee County,FL,12,2015-01-31,97088.40281993202
1287,Orange County,FL,12,2015-01-31,182351.289030486
1957,Osceola County,FL,12,2015-01-31,169111.69274439558
2993,Palm Beach County,FL,12,2015-01-31,217084.7899699153
669,Pasco County,FL,12,2015-01-31,143200.7756905285
2480,Pinellas County,FL,12,2015-01-31,161003.39355692055
285,Polk County,FL,12,2015-01-31,130479.93923673802
1338,Putnam County,FL,12,2015-01-31,81534.28077610167
3128,Saint Johns County,FL,12,2015-01-31,255740.0135903963
3131,Saint Lucie County,FL,12,2015-01-31,141224.9074574634
3026,Santa Rosa County,FL,12,2015-01-31,166901.82074447486
2528,Sarasota County,FL,12,2015-01-31,214129.7739225177
2538,Seminole County,FL,12,2015-01-31,181952.78893032868
1409,Sumter County,FL,12,2015-01-31,246179.42444387297
2570,Suwannee County,FL,12,2015-01-31,114113.77457790724
1419,Taylor County,FL,12,2015-01-31,90699.75729132614
762,Union County,FL,12,2015-01-31,110557.67863514365
2063,Volusia County,FL,12,2015-01-31,140676.37868853114
2066,Wakulla County,FL,12,2015-01-31,135183.7279152553
1468,Walton County,FL,12,2015-01-31,312602.9969367457
3050,Washington County,FL,12,2015-01-31,91620.99823725752
1509,Alachua County,FL,12,2015-02-28,150459.4208060203
378,Baker County,FL,12,2015-02-28,139669.62997381293
67,Bay County,FL,12,2015-02-28,171352.96106235546
2148,Bradford County,FL,12,2015-02-28,104325.97811844463
1556,Brevard County,FL,12,2015-02-28,148859.4894663992
1561,Broward County,FL,12,2015-02-28,195329.6062169656
1571,Calhoun County,FL,12,2015-02-28,90734.2083929678
2650,Charlotte County,FL,12,2015-02-28,157611.88435345935
938,Citrus County,FL,12,2015-02-28,110386.01388117444
118,Clay County,FL,12,2015-02-28,160961.2341432546
1638,Collier County,FL,12,2015-02-28,301364.5590212692
2212,Columbia County,FL,12,2015-02-28,114436.53084219836
1659,De Soto County,FL,12,2015-02-28,94945.02365908575
480,Dixie County,FL,12,2015-02-28,91094.67466057518
489,Duval County,FL,12,2015-02-28,134554.80865750485
2259,Escambia County,FL,12,2015-02-28,127392.62634156168
1707,Flagler County,FL,12,2015-02-28,179934.3808509129
2272,Franklin County,FL,12,2015-02-28,210167.6759714171
1717,Gadsden County,FL,12,2015-02-28,91410.92504544707
2704,Gilchrist County,FL,12,2015-02-28,115384.86067609784
1042,Glades County,FL,12,2015-02-28,95027.08818757883
169,Gulf County,FL,12,2015-02-28,177771.50758462594
2315,Hamilton County,FL,12,2015-02-28,81043.61032825503
1076,Hardee County,FL,12,2015-02-28,83079.32135397491
1093,Hendry County,FL,12,2015-02-28,89172.72691905063
2341,Hernando County,FL,12,2015-02-28,113378.25197581676
2724,Highlands County,FL,12,2015-02-28,88751.7506276433
3165,Hillsborough County,FL,12,2015-02-28,167716.5919307009
1094,Holmes County,FL,12,2015-02-28,92338.21114280303
3168,Indian River County,FL,12,2015-02-28,165858.0419118326
1794,Jackson County,FL,12,2015-02-28,85923.38297333173
2735,Jefferson County,FL,12,2015-02-28,132582.09630764477
2769,Lafayette County,FL,12,2015-02-28,109832.66038396426
219,Lake County,FL,12,2015-02-28,168450.63157835594
80,Lee County,FL,12,2015-02-28,184147.75972647127
232,Leon County,FL,12,2015-02-28,160660.43567290832
234,Levy County,FL,12,2015-02-28,116214.6033029438
1858,Liberty County,FL,12,2015-02-28,92153.78226204075
1896,Madison County,FL,12,2015-02-28,93151.796029502
1916,Manatee County,FL,12,2015-02-28,212402.22028965352
1161,Marion County,FL,12,2015-02-28,116466.57754224572
1176,Martin County,FL,12,2015-02-28,205409.7268798877
2964,Miami-Dade County,FL,12,2015-02-28,228688.2099471401
1251,Nassau County,FL,12,2015-02-28,220865.51123991227
2460,Okaloosa County,FL,12,2015-02-28,185511.67318767327
2990,Okeechobee County,FL,12,2015-02-28,97355.4939227837
1287,Orange County,FL,12,2015-02-28,183804.5150957144
1957,Osceola County,FL,12,2015-02-28,169861.7934041806
2993,Palm Beach County,FL,12,2015-02-28,218799.81630795173
669,Pasco County,FL,12,2015-02-28,143923.4685737706
2480,Pinellas County,FL,12,2015-02-28,161849.6008457377
285,Polk County,FL,12,2015-02-28,131081.9621614227
1338,Putnam County,FL,12,2015-02-28,82009.58275931703
3128,Saint Johns County,FL,12,2015-02-28,256754.7816218604
3131,Saint Lucie County,FL,12,2015-02-28,142691.81211888793
3026,Santa Rosa County,FL,12,2015-02-28,167904.37974768865
2528,Sarasota County,FL,12,2015-02-28,215637.44542112763
2538,Seminole County,FL,12,2015-02-28,183037.70522095825
1409,Sumter County,FL,12,2015-02-28,247594.13595580315
2570,Suwannee County,FL,12,2015-02-28,114132.8102699068
1419,Taylor County,FL,12,2015-02-28,91313.87464688862
762,Union County,FL,12,2015-02-28,110543.78948806698
2063,Volusia County,FL,12,2015-02-28,141491.7068829544
2066,Wakulla County,FL,12,2015-02-28,134787.03950353872
1468,Walton County,FL,12,2015-02-28,315365.8476895485
3050,Washington County,FL,12,2015-02-28,92503.4173651646
1509,Alachua County,FL,12,2015-03-31,151068.4290180933
378,Baker County,FL,12,2015-03-31,141463.4024974643
67,Bay County,FL,12,2015-03-31,172271.80982711725
2148,Bradford County,FL,12,2015-03-31,104111.48262744774
1556,Brevard County,FL,12,2015-03-31,150315.43373846996
1561,Broward County,FL,12,2015-03-31,196727.45857479787
1571,Calhoun County,FL,12,2015-03-31,90867.90658203424
2650,Charlotte County,FL,12,2015-03-31,158357.14364171436
938,Citrus County,FL,12,2015-03-31,111100.4886820513
118,Clay County,FL,12,2015-03-31,161456.0345758654
1638,Collier County,FL,12,2015-03-31,303744.6666391237
2212,Columbia County,FL,12,2015-03-31,114694.50742120785
1659,De Soto County,FL,12,2015-03-31,95705.87979636175
480,Dixie County,FL,12,2015-03-31,92587.26697567692
489,Duval County,FL,12,2015-03-31,134618.94430151474
2259,Escambia County,FL,12,2015-03-31,127571.80678763788
1707,Flagler County,FL,12,2015-03-31,180392.48029963905
2272,Franklin County,FL,12,2015-03-31,211237.11703482945
1717,Gadsden County,FL,12,2015-03-31,91350.14146097755
2704,Gilchrist County,FL,12,2015-03-31,116572.4262623033
1042,Glades County,FL,12,2015-03-31,95082.93689165571
169,Gulf County,FL,12,2015-03-31,178433.04889802658
2315,Hamilton County,FL,12,2015-03-31,80505.5918368606
1076,Hardee County,FL,12,2015-03-31,83832.89458043974
1093,Hendry County,FL,12,2015-03-31,90137.29500433084
2341,Hernando County,FL,12,2015-03-31,113991.02091652546
2724,Highlands County,FL,12,2015-03-31,89215.32847304434
3165,Hillsborough County,FL,12,2015-03-31,168760.71831123927
1094,Holmes County,FL,12,2015-03-31,92985.33407080312
3168,Indian River County,FL,12,2015-03-31,167193.95985198743
1794,Jackson County,FL,12,2015-03-31,86205.33963620494
2735,Jefferson County,FL,12,2015-03-31,133227.9249315397
2769,Lafayette County,FL,12,2015-03-31,110399.23991727742
219,Lake County,FL,12,2015-03-31,169156.7911445766
80,Lee County,FL,12,2015-03-31,185461.7271218664
232,Leon County,FL,12,2015-03-31,160867.35047077
234,Levy County,FL,12,2015-03-31,115933.49003231432
1858,Liberty County,FL,12,2015-03-31,92651.13444445012
1896,Madison County,FL,12,2015-03-31,93159.02722669498
1916,Manatee County,FL,12,2015-03-31,213370.4416190192
1161,Marion County,FL,12,2015-03-31,116628.183363956
1176,Martin County,FL,12,2015-03-31,206794.2999344185
2964,Miami-Dade County,FL,12,2015-03-31,230301.9684096868
1251,Nassau County,FL,12,2015-03-31,222241.46623574712
2460,Okaloosa County,FL,12,2015-03-31,186299.71300335744
2990,Okeechobee County,FL,12,2015-03-31,97503.1412481197
1287,Orange County,FL,12,2015-03-31,184892.1539009861
1957,Osceola County,FL,12,2015-03-31,170672.52619658576
2993,Palm Beach County,FL,12,2015-03-31,220274.5319315412
669,Pasco County,FL,12,2015-03-31,144755.2653007972
2480,Pinellas County,FL,12,2015-03-31,162432.84705383284
285,Polk County,FL,12,2015-03-31,131579.273147475
1338,Putnam County,FL,12,2015-03-31,82387.1421706445
3128,Saint Johns County,FL,12,2015-03-31,257793.6634426673
3131,Saint Lucie County,FL,12,2015-03-31,143894.0138584306
3026,Santa Rosa County,FL,12,2015-03-31,168820.58149422065
2528,Sarasota County,FL,12,2015-03-31,216969.6064861168
2538,Seminole County,FL,12,2015-03-31,184208.78652349688
1409,Sumter County,FL,12,2015-03-31,248566.6322445992
2570,Suwannee County,FL,12,2015-03-31,114175.31969951658
1419,Taylor County,FL,12,2015-03-31,91698.34029162274
762,Union County,FL,12,2015-03-31,111060.9492538587
2063,Volusia County,FL,12,2015-03-31,142295.17630151016
2066,Wakulla County,FL,12,2015-03-31,134478.06960701404
1468,Walton County,FL,12,2015-03-31,318122.1068614233
3050,Washington County,FL,12,2015-03-31,92780.57554367922
1509,Alachua County,FL,12,2015-04-30,151626.31267197971
378,Baker County,FL,12,2015-04-30,143069.9217137495
67,Bay County,FL,12,2015-04-30,173249.43155549347
2148,Bradford County,FL,12,2015-04-30,104262.16407905128
1556,Brevard County,FL,12,2015-04-30,151547.20807113053
1561,Broward County,FL,12,2015-04-30,198094.3843279505
1571,Calhoun County,FL,12,2015-04-30,91050.5615522826
2650,Charlotte County,FL,12,2015-04-30,159323.720902327
938,Citrus County,FL,12,2015-04-30,111898.61272468256
118,Clay County,FL,12,2015-04-30,161712.3694050163
1638,Collier County,FL,12,2015-04-30,305844.21188336046
2212,Columbia County,FL,12,2015-04-30,115161.78036070144
1659,De Soto County,FL,12,2015-04-30,96662.8863581588
480,Dixie County,FL,12,2015-04-30,93507.76324540778
489,Duval County,FL,12,2015-04-30,135206.65220010703
2259,Escambia County,FL,12,2015-04-30,128155.73098472328
1707,Flagler County,FL,12,2015-04-30,180857.8969657152
2272,Franklin County,FL,12,2015-04-30,212506.451232786
1717,Gadsden County,FL,12,2015-04-30,91345.35328898564
2704,Gilchrist County,FL,12,2015-04-30,117661.97565583064
1042,Glades County,FL,12,2015-04-30,95193.13571180595
169,Gulf County,FL,12,2015-04-30,179457.20150462535
2315,Hamilton County,FL,12,2015-04-30,80525.46173579477
1076,Hardee County,FL,12,2015-04-30,84719.6407417798
1093,Hendry County,FL,12,2015-04-30,90975.97547765209
2341,Hernando County,FL,12,2015-04-30,114839.77892583692
2724,Highlands County,FL,12,2015-04-30,90098.19578149548
3165,Hillsborough County,FL,12,2015-04-30,169648.12049154998
1094,Holmes County,FL,12,2015-04-30,93829.68757238712
3168,Indian River County,FL,12,2015-04-30,168270.97820037158
1794,Jackson County,FL,12,2015-04-30,86788.52133987908
2735,Jefferson County,FL,12,2015-04-30,133870.90023891532
2769,Lafayette County,FL,12,2015-04-30,110958.28362564115
219,Lake County,FL,12,2015-04-30,169866.97800678547
80,Lee County,FL,12,2015-04-30,186757.28957164063
232,Leon County,FL,12,2015-04-30,161059.42201050642
234,Levy County,FL,12,2015-04-30,116231.7324648786
1858,Liberty County,FL,12,2015-04-30,93484.31128917295
1896,Madison County,FL,12,2015-04-30,93367.67059597008
1916,Manatee County,FL,12,2015-04-30,214303.95479799752
1161,Marion County,FL,12,2015-04-30,117103.27925381444
1176,Martin County,FL,12,2015-04-30,208132.28692948268
2964,Miami-Dade County,FL,12,2015-04-30,232289.98365119
1251,Nassau County,FL,12,2015-04-30,223290.81207000505
2460,Okaloosa County,FL,12,2015-04-30,187127.86797091537
2990,Okeechobee County,FL,12,2015-04-30,97832.41495535204
1287,Orange County,FL,12,2015-04-30,185867.6922133258
1957,Osceola County,FL,12,2015-04-30,171594.00139340933
2993,Palm Beach County,FL,12,2015-04-30,221587.2075872014
669,Pasco County,FL,12,2015-04-30,145856.89989834136
2480,Pinellas County,FL,12,2015-04-30,163580.17001271233
285,Polk County,FL,12,2015-04-30,132245.73984554308
1338,Putnam County,FL,12,2015-04-30,83069.75372496671
3128,Saint Johns County,FL,12,2015-04-30,258815.14947441703
3131,Saint Lucie County,FL,12,2015-04-30,144939.45165458095
3026,Santa Rosa County,FL,12,2015-04-30,169437.98774302696
2528,Sarasota County,FL,12,2015-04-30,218340.8227493369
2538,Seminole County,FL,12,2015-04-30,185352.10676606733
1409,Sumter County,FL,12,2015-04-30,249043.0913255834
2570,Suwannee County,FL,12,2015-04-30,114760.16938012536
1419,Taylor County,FL,12,2015-04-30,91914.50298159914
762,Union County,FL,12,2015-04-30,112055.28577913305
2063,Volusia County,FL,12,2015-04-30,143149.48595455277
2066,Wakulla County,FL,12,2015-04-30,134693.17572126022
1468,Walton County,FL,12,2015-04-30,320407.5035759644
3050,Washington County,FL,12,2015-04-30,92958.72184060296
1509,Alachua County,FL,12,2015-05-31,152266.83450123426
378,Baker County,FL,12,2015-05-31,144391.22192445138
67,Bay County,FL,12,2015-05-31,174130.65853419193
2148,Bradford County,FL,12,2015-05-31,104566.4831235278
1556,Brevard County,FL,12,2015-05-31,152727.81985716274
1561,Broward County,FL,12,2015-05-31,199547.4147513295
1571,Calhoun County,FL,12,2015-05-31,91416.76835170249
2650,Charlotte County,FL,12,2015-05-31,160680.43993910626
938,Citrus County,FL,12,2015-05-31,112918.7774859516
118,Clay County,FL,12,2015-05-31,162013.7622253752
1638,Collier County,FL,12,2015-05-31,308231.491681877
2212,Columbia County,FL,12,2015-05-31,116129.943372823
1659,De Soto County,FL,12,2015-05-31,97511.20508522948
480,Dixie County,FL,12,2015-05-31,94032.85146980372
489,Duval County,FL,12,2015-05-31,136204.57265746
2259,Escambia County,FL,12,2015-05-31,129017.44293391216
1707,Flagler County,FL,12,2015-05-31,181786.4798358976
2272,Franklin County,FL,12,2015-05-31,213697.30317848583
1717,Gadsden County,FL,12,2015-05-31,91509.55945404829
2704,Gilchrist County,FL,12,2015-05-31,118756.50756103704
1042,Glades County,FL,12,2015-05-31,95641.43863499124
169,Gulf County,FL,12,2015-05-31,180873.2835410545
2315,Hamilton County,FL,12,2015-05-31,81003.80255461892
1076,Hardee County,FL,12,2015-05-31,85894.85417029445
1093,Hendry County,FL,12,2015-05-31,91886.4006443746
2341,Hernando County,FL,12,2015-05-31,115792.5434080954
2724,Highlands County,FL,12,2015-05-31,91109.2446711553
3165,Hillsborough County,FL,12,2015-05-31,170469.822156498
1094,Holmes County,FL,12,2015-05-31,94971.37610352866
3168,Indian River County,FL,12,2015-05-31,169111.124037305
1794,Jackson County,FL,12,2015-05-31,87316.95254739215
2735,Jefferson County,FL,12,2015-05-31,134803.78438678733
2769,Lafayette County,FL,12,2015-05-31,111610.8970546978
219,Lake County,FL,12,2015-05-31,170713.80367288532
80,Lee County,FL,12,2015-05-31,188372.2697796847
232,Leon County,FL,12,2015-05-31,161622.61365511073
234,Levy County,FL,12,2015-05-31,117180.27234172673
1858,Liberty County,FL,12,2015-05-31,94568.4426317296
1896,Madison County,FL,12,2015-05-31,93685.2104229335
1916,Manatee County,FL,12,2015-05-31,215647.5695749804
1161,Marion County,FL,12,2015-05-31,118194.66582345797
1176,Martin County,FL,12,2015-05-31,209436.8105079365
2964,Miami-Dade County,FL,12,2015-05-31,234491.26059806204
1251,Nassau County,FL,12,2015-05-31,224595.50009670423
2460,Okaloosa County,FL,12,2015-05-31,188089.6920439632
2990,Okeechobee County,FL,12,2015-05-31,98703.2296898518
1287,Orange County,FL,12,2015-05-31,186803.2035976181
1957,Osceola County,FL,12,2015-05-31,172494.03225173883
2993,Palm Beach County,FL,12,2015-05-31,223148.2393107424
669,Pasco County,FL,12,2015-05-31,146980.7465752931
2480,Pinellas County,FL,12,2015-05-31,165047.3572162751
285,Polk County,FL,12,2015-05-31,133081.57370396738
1338,Putnam County,FL,12,2015-05-31,83899.41405158583
3128,Saint Johns County,FL,12,2015-05-31,260174.80617164625
3131,Saint Lucie County,FL,12,2015-05-31,146211.4896166327
3026,Santa Rosa County,FL,12,2015-05-31,170105.19740730562
2528,Sarasota County,FL,12,2015-05-31,220141.95546854465
2538,Seminole County,FL,12,2015-05-31,186844.3741371249
1409,Sumter County,FL,12,2015-05-31,249597.97232314773
2570,Suwannee County,FL,12,2015-05-31,115559.7551990673
1419,Taylor County,FL,12,2015-05-31,92097.75804280907
762,Union County,FL,12,2015-05-31,113402.35748874076
2063,Volusia County,FL,12,2015-05-31,144108.26409249837
2066,Wakulla County,FL,12,2015-05-31,135699.55923731203
1468,Walton County,FL,12,2015-05-31,322548.113484533
3050,Washington County,FL,12,2015-05-31,93314.26292479066
1509,Alachua County,FL,12,2015-06-30,153043.85395029912
378,Baker County,FL,12,2015-06-30,145324.13767683352
67,Bay County,FL,12,2015-06-30,175017.98530834992
2148,Bradford County,FL,12,2015-06-30,105128.82664921568
1556,Brevard County,FL,12,2015-06-30,153926.34565555572
1561,Broward County,FL,12,2015-06-30,200758.37599943345
1571,Calhoun County,FL,12,2015-06-30,91842.97477059484
2650,Charlotte County,FL,12,2015-06-30,162415.3662204391
938,Citrus County,FL,12,2015-06-30,114083.92141250528
118,Clay County,FL,12,2015-06-30,162481.26317627088
1638,Collier County,FL,12,2015-06-30,310956.6666892996
2212,Columbia County,FL,12,2015-06-30,117080.57714477144
1659,De Soto County,FL,12,2015-06-30,98233.46531790636
480,Dixie County,FL,12,2015-06-30,94389.67214217978
489,Duval County,FL,12,2015-06-30,137207.19557048226
2259,Escambia County,FL,12,2015-06-30,129901.04771657837
1707,Flagler County,FL,12,2015-06-30,183135.30409528807
2272,Franklin County,FL,12,2015-06-30,214741.5442478545
1717,Gadsden County,FL,12,2015-06-30,91880.2403093468
2704,Gilchrist County,FL,12,2015-06-30,119713.98875823322
1042,Glades County,FL,12,2015-06-30,96062.79652625974
169,Gulf County,FL,12,2015-06-30,182655.06123866467
2315,Hamilton County,FL,12,2015-06-30,81621.94577853747
1076,Hardee County,FL,12,2015-06-30,86974.05001189944
1093,Hendry County,FL,12,2015-06-30,92623.82667014304
2341,Hernando County,FL,12,2015-06-30,116639.36066100134
2724,Highlands County,FL,12,2015-06-30,92214.35677182596
3165,Hillsborough County,FL,12,2015-06-30,171268.57415694164
1094,Holmes County,FL,12,2015-06-30,95868.09765619224
3168,Indian River County,FL,12,2015-06-30,170103.17007942882
1794,Jackson County,FL,12,2015-06-30,87724.21403251251
2735,Jefferson County,FL,12,2015-06-30,135630.45162957883
2769,Lafayette County,FL,12,2015-06-30,112253.04303261002
219,Lake County,FL,12,2015-06-30,171683.25645840727
80,Lee County,FL,12,2015-06-30,190119.17517839395
232,Leon County,FL,12,2015-06-30,162215.7713037542
234,Levy County,FL,12,2015-06-30,118309.43093377148
1858,Liberty County,FL,12,2015-06-30,95819.534271895
1896,Madison County,FL,12,2015-06-30,94012.63958583314
1916,Manatee County,FL,12,2015-06-30,217280.0877316445
1161,Marion County,FL,12,2015-06-30,119466.12860242443
1176,Martin County,FL,12,2015-06-30,210989.3884186849
2964,Miami-Dade County,FL,12,2015-06-30,236774.5558267385
1251,Nassau County,FL,12,2015-06-30,226236.013599347
2460,Okaloosa County,FL,12,2015-06-30,189019.2239126344
2990,Okeechobee County,FL,12,2015-06-30,99863.0587851056
1287,Orange County,FL,12,2015-06-30,187818.51723798583
1957,Osceola County,FL,12,2015-06-30,173302.2828787322
2993,Palm Beach County,FL,12,2015-06-30,224854.8096682933
669,Pasco County,FL,12,2015-06-30,148068.34728727976
2480,Pinellas County,FL,12,2015-06-30,166588.3035868346
285,Polk County,FL,12,2015-06-30,134058.65903963265
1338,Putnam County,FL,12,2015-06-30,84820.49352887184
3128,Saint Johns County,FL,12,2015-06-30,261499.82444234745
3131,Saint Lucie County,FL,12,2015-06-30,147896.5439256998
3026,Santa Rosa County,FL,12,2015-06-30,170758.58001285585
2528,Sarasota County,FL,12,2015-06-30,222216.94824920385
2538,Seminole County,FL,12,2015-06-30,188099.88030842264
1409,Sumter County,FL,12,2015-06-30,250158.45098362069
2570,Suwannee County,FL,12,2015-06-30,116672.92871256686
1419,Taylor County,FL,12,2015-06-30,92407.31673395996
762,Union County,FL,12,2015-06-30,114848.09546323949
2063,Volusia County,FL,12,2015-06-30,144991.13177364715
2066,Wakulla County,FL,12,2015-06-30,136978.94659076267
1468,Walton County,FL,12,2015-06-30,324184.44021403504
3050,Washington County,FL,12,2015-06-30,93821.53470242037
1509,Alachua County,FL,12,2015-07-31,153982.78521759782
378,Baker County,FL,12,2015-07-31,146094.16319898152
67,Bay County,FL,12,2015-07-31,175994.0478933889
2148,Bradford County,FL,12,2015-07-31,105732.15991289316
1556,Brevard County,FL,12,2015-07-31,155620.43662669908
1561,Broward County,FL,12,2015-07-31,202071.58232275184
1571,Calhoun County,FL,12,2015-07-31,92234.7779236306
2650,Charlotte County,FL,12,2015-07-31,164245.72736201202
938,Citrus County,FL,12,2015-07-31,115367.17756369332
118,Clay County,FL,12,2015-07-31,163098.68031150324
1638,Collier County,FL,12,2015-07-31,314398.197518603
2212,Columbia County,FL,12,2015-07-31,117967.9567468326
1659,De Soto County,FL,12,2015-07-31,99119.6348514631
480,Dixie County,FL,12,2015-07-31,94687.92453161934
489,Duval County,FL,12,2015-07-31,138374.65786925002
2259,Escambia County,FL,12,2015-07-31,130785.73788857904
1707,Flagler County,FL,12,2015-07-31,184606.8880654905
2272,Franklin County,FL,12,2015-07-31,215386.9972394925
1717,Gadsden County,FL,12,2015-07-31,91996.35771681496
2704,Gilchrist County,FL,12,2015-07-31,120356.95599422704
1042,Glades County,FL,12,2015-07-31,96755.34270949024
169,Gulf County,FL,12,2015-07-31,184712.90172312377
2315,Hamilton County,FL,12,2015-07-31,82313.93425826488
1076,Hardee County,FL,12,2015-07-31,88028.98066572752
1093,Hendry County,FL,12,2015-07-31,93467.1361301107
2341,Hernando County,FL,12,2015-07-31,117740.68673764964
2724,Highlands County,FL,12,2015-07-31,93402.14709227635
3165,Hillsborough County,FL,12,2015-07-31,172376.68559263076
1094,Holmes County,FL,12,2015-07-31,96540.90281872672
3168,Indian River County,FL,12,2015-07-31,171729.67572420664
1794,Jackson County,FL,12,2015-07-31,88015.01800800137
2735,Jefferson County,FL,12,2015-07-31,136657.821616895
2769,Lafayette County,FL,12,2015-07-31,112709.88176702846
219,Lake County,FL,12,2015-07-31,173008.93351060385
80,Lee County,FL,12,2015-07-31,192188.3714257072
232,Leon County,FL,12,2015-07-31,162896.95699471992
234,Levy County,FL,12,2015-07-31,119445.88866167962
1858,Liberty County,FL,12,2015-07-31,96876.00201367748
1896,Madison County,FL,12,2015-07-31,94119.54975413026
1916,Manatee County,FL,12,2015-07-31,219533.4418516509
1161,Marion County,FL,12,2015-07-31,120939.009865037
1176,Martin County,FL,12,2015-07-31,212980.9923689557
2964,Miami-Dade County,FL,12,2015-07-31,239036.4460779485
1251,Nassau County,FL,12,2015-07-31,227981.2887919722
2460,Okaloosa County,FL,12,2015-07-31,190038.1838244408
2990,Okeechobee County,FL,12,2015-07-31,101314.57865396232
1287,Orange County,FL,12,2015-07-31,188782.7181123666
1957,Osceola County,FL,12,2015-07-31,174170.10448672585
2993,Palm Beach County,FL,12,2015-07-31,227017.3966478037
669,Pasco County,FL,12,2015-07-31,149206.7653200059
2480,Pinellas County,FL,12,2015-07-31,168303.70977411812
285,Polk County,FL,12,2015-07-31,135189.30654622824
1338,Putnam County,FL,12,2015-07-31,85856.85911181767
3128,Saint Johns County,FL,12,2015-07-31,262855.7652073887
3131,Saint Lucie County,FL,12,2015-07-31,150233.06910420136
3026,Santa Rosa County,FL,12,2015-07-31,171565.12499735664
2528,Sarasota County,FL,12,2015-07-31,224567.36478786625
2538,Seminole County,FL,12,2015-07-31,189493.5987870132
1409,Sumter County,FL,12,2015-07-31,250663.04564954803
2570,Suwannee County,FL,12,2015-07-31,117928.8415882687
1419,Taylor County,FL,12,2015-07-31,92493.11111419316
762,Union County,FL,12,2015-07-31,116213.45455003082
2063,Volusia County,FL,12,2015-07-31,146058.28109725562
2066,Wakulla County,FL,12,2015-07-31,138264.05713152504
1468,Walton County,FL,12,2015-07-31,325776.2198910189
3050,Washington County,FL,12,2015-07-31,94458.57619372632
1509,Alachua County,FL,12,2015-08-31,154761.00549999575
378,Baker County,FL,12,2015-08-31,146540.65244257366
67,Bay County,FL,12,2015-08-31,177047.15633865798
2148,Bradford County,FL,12,2015-08-31,106355.92187352027
1556,Brevard County,FL,12,2015-08-31,157490.7509364776
1561,Broward County,FL,12,2015-08-31,203677.2653000052
1571,Calhoun County,FL,12,2015-08-31,92538.7624891426
2650,Charlotte County,FL,12,2015-08-31,166279.48502858783
938,Citrus County,FL,12,2015-08-31,116388.10842638311
118,Clay County,FL,12,2015-08-31,163941.783701431
1638,Collier County,FL,12,2015-08-31,318315.1561162186
2212,Columbia County,FL,12,2015-08-31,118609.31256433931
1659,De Soto County,FL,12,2015-08-31,100368.7708794172
480,Dixie County,FL,12,2015-08-31,95187.93080028189
489,Duval County,FL,12,2015-08-31,139673.55555447517
2259,Escambia County,FL,12,2015-08-31,131511.85960946567
1707,Flagler County,FL,12,2015-08-31,186382.74463181416
2272,Franklin County,FL,12,2015-08-31,216911.9752431367
1717,Gadsden County,FL,12,2015-08-31,91865.48838347146
2704,Gilchrist County,FL,12,2015-08-31,121038.22417119615
